#,Thermostat,identifier,311053328721
#,Thermostat,name,Front AC
#,Start,date,2026-07-12
#,End,date,2026-08-12

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Requested Compressor Capacity (%),Requested Aux Capacity (%),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),Silent Mode (sec),Heat Pump Capacity (%),Heat Pump 2 Capacity (%),Heat Pump 3 Capacity (%),Compressor Heat Capacity (%),Compressor Cool Capacity (%),Aux Heat Capacity (%),DM Offset,Electricity Consumption,Gas Consumption,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Master Bedroom AC sensor (F),Master Bedroom AC sensor2
2026-07-12,13:45:00,cool,compressorCoolOff,auto,Home,74,74,74.1,43,0,0,101.7,0,45,0,45,,,,,,,,,,,74.1,43,0,,0,
2026-07-12,13:50:00,cool,compressorCoolStage1On,auto,Home,74,74,74.6,43,0,0,101.7,0,300,0,300,,,,,,,,,,,74.6,43,0,,0,
2026-07-12,13:55:00,cool,compressorCoolStage1On,auto,Home,74,74,74.2,44,0,0,101.7,0,285,0,300,,,,,,,,,,,74.2,44,0,,0,
2026-07-12,14:00:00,cool,compressorCoolOff,auto,Home,74,74,74,44,0,0,103,0,0,0,30,,,,,,,,,,,74,44,0,,0,
2026-07-12,14:05:00,cool,compressorCoolOff,auto,Home,74,74,74.6,44,0,0,103,0,225,0,225,,,,,,,,,,,74.6,44,0,,0,
2026-07-12,14:10:00,cool,compressorCoolStage1On,auto,Home,74,74,74.6,44,0,0,103,0,300,0,300,,,,,,,,,,,74.6,44,0,,0,
2026-07-12,14:15:00,cool,compressorCoolStage1On,auto,Home,74,74,74.2,43,0,0,103,0,300,0,300,,,,,,,,,,,74.2,43,0,,0,
2026-07-12,14:20:00,cool,compressorCoolStage1On,auto,Home,74,74,73.9,43,0,0,103,0,30,0,75,,,,,,,,,,,73.9,43,0,,0,
2026-07-12,14:25:00,cool,compressorCoolOff,auto,Home,74,74,74.4,43,0,0,103,0,165,0,165,,,,,,,,,,,74.4,43,0,,0,
2026-07-12,14:30:00,cool,compressorCoolStage1On,auto,Home,74,74,74.7,43,0,0,104,0,300,0,300,,,,,,,,,,,74.7,43,0,,0,
2026-07-12,14:35:00,cool,compressorCoolStage1On,auto,Home,74,74,74.4,42,0,0,104,0,300,0,300,,,,,,,,,,,74.4,42,0,,0,
2026-07-12,14:40:00,cool,compressorCoolStage1On,auto,Home,74,74,74,41,0,0,104,0,135,0,180,,,,,,,,,,,74,41,0,,0,
2026-07-12,14:45:00,cool,compressorCoolOff,auto,Home,74,74,74.2,43,0,0,104,0,60,0,60,,,,,,,,,,,74.2,43,0,,0,
2026-07-12,14:50:00,cool,compressorCoolStage1On,auto,Home,74,74,74.7,43,0,0,104,0,300,0,300,,,,,,,,,,,74.7,43,0,,0,
2026-07-12,14:55:00,cool,compressorCoolStage1On,auto,Home,74,74,74.5,43,0,0,104,0,300,0,300,,,,,,,,,,,74.5,43,0,,0,
2026-07-12,15:00:00,cool,compressorCoolStage1On,auto,Home,74,74,74,43,0,0,104.2,0,120,0,165,,,,,,,,,,,74,43,0,,0,
2026-07-12,15:05:00,cool,compressorCoolOff,auto,Home,74,74,74.3,44,0,0,104.2,0,120,0,120,,,,,,,,,,,74.3,44,1,,0,
2026-07-12,15:10:00,cool,compressorCoolStage1On,auto,Home,74,74,74.7,44,0,0,104.2,0,300,0,300,,,,,,,,,,,74.7,44,0,,0,
2026-07-12,15:15:00,cool,compressorCoolStage1On,auto,Home,74,74,74.5,43,0,0,104.2,0,300,0,300,,,,,,,,,,,74.5,43,1,,0,
2026-07-12,15:20:00,cool,compressorCoolStage1On,auto,Home,74,74,74.1,43,0,0,104.2,0,255,0,300,,,,,,,,,,,74.1,43,0,,0,
2026-07-12,15:25:00,cool,compressorCoolOff,auto,Home,74,74,74,43,0,0,104.2,0,0,0,0,,,,,,,,,,,74,43,0,,0,
2026-07-12,15:30:00,cool,compressorCoolOff,auto,Home,74,74,74.6,43,0,0,104.2,0,270,0,270,,,,,,,,,,,74.6,43,0,,0,
2026-07-12,15:35:00,cool,compressorCoolStage1On,auto,Home,74,74,74.5,43,0,0,104.2,0,300,0,300,,,,,,,,,,,74.5,43,0,,0,
2026-07-12,15:40:00,cool,compressorCoolStage1On,auto,Home,74,74,74.1,43,0,0,104.2,0,255,0,300,,,,,,,,,,,74.1,43,0,,0,
2026-07-12,15:45:00,cool,compressorCoolOff,auto,Home,74,74,74.1,43,0,0,104.2,0,0,0,0,,,,,,,,,,,74.1,43,0,,0,
2026-07-12,15:50:00,cool,compressorCoolOff,auto,Home,74,74,74.7,43,0,0,104.2,0,285,0,285,,,,,,,,,,,74.7,43,0,,0,
2026-07-12,15:55:00,cool,compressorCoolStage1On,auto,Home,74,74,74.5,43,0,0,104.2,0,300,0,300,,,,,,,,,,,74.5,43,0,,0,
2026-07-12,16:00:00,cool,compressorCoolStage1On,auto,Home,74,74,74.2,43,0,0,104.2,0,300,0,300,,,,,,,,,,,74.2,43,0,,0,
2026-07-12,16:05:00,cool,compressorCoolStage1On,auto,Home,74,74,74,43,0,0,104.2,0,105,0,150,,,,,,,,,,,74,43,0,,0,
2026-07-12,16:10:00,cool,compressorCoolOff,auto,Home,74,74,74.4,43,0,0,104.2,0,135,0,135,,,,,,,,,,,74.4,43,0,,0,
2026-07-12,16:15:00,cool,compressorCoolStage1On,auto,Home,74,74,74.7,43,0,0,104.2,0,300,0,300,,,,,,,,,,,74.7,43,0,,0,
2026-07-12,16:20:00,cool,compressorCoolStage1On,auto,Home,74,74,74.4,43,0,0,104.2,0,300,0,300,,,,,,,,,,,74.4,43,1,,0,
2026-07-12,16:25:00,cool,compressorCoolStage1On,auto,Home,74,74,74,43,0,0,104.2,0,90,0,135,,,,,,,,,,,74,43,1,,0,
2026-07-12,16:30:00,cool,compressorCoolOff,auto,Home,74,74,74.5,43,0,0,104.2,0,180,0,180,,,,,,,,,,,74.5,43,0,,0,
2026-07-12,16:35:00,cool,compressorCoolStage1On,auto,Home,74,74,74.8,43,0,0,104.2,0,300,0,300,,,,,,,,,,,74.8,43,1,,0,
2026-07-12,16:40:00,cool,compressorCoolStage1On,auto,Home,74,74,74.4,43,0,0,104.2,0,300,0,300,,,,,,,,,,,74.4,43,1,,0,
2026-07-12,16:45:00,cool,compressorCoolStage1On,auto,Home,74,74,74.1,42,0,0,104.2,0,195,0,240,,,,,,,,,,,74.1,42,0,,0,
2026-07-12,16:50:00,cool,compressorCoolOff,auto,Home,74,74,74.1,43,0,0,104.2,0,45,0,45,,,,,,,,,,,74.1,43,0,,0,
2026-07-12,16:55:00,cool,compressorCoolStage1On,auto,Home,74,74,74.8,43,0,0,104.2,0,300,0,300,,,,,,,,,,,74.8,43,0,,0,
2026-07-12,17:00:00,cool,compressorCoolStage1On,auto,Home,74,74,74.6,43,0,0,103.5,0,300,0,300,,,,,,,,,,,74.6,43,0,,0,
2026-07-12,17:05:00,cool,compressorCoolStage1On,auto,Home,74,74,74.3,42,0,0,103.5,0,300,0,300,,,,,,,,,,,74.3,42,0,,0,
2026-07-12,17:10:00,cool,compressorCoolStage1On,auto,Home,74,74,73.9,42,0,0,103.5,0,75,0,120,,,,,,,,,,,73.9,42,1,,0,
2026-07-12,17:15:00,cool,compressorCoolOff,auto,Home,74,74,74.4,43,0,0,103.5,0,165,0,165,,,,,,,,,,,74.4,43,1,,0,
2026-07-12,17:20:00,cool,compressorCoolStage1On,auto,Home,74,74,74.9,43,0,0,103.5,0,300,0,300,,,,,,,,,,,74.9,43,1,,0,
2026-07-12,17:25:00,cool,compressorCoolStage1On,auto,Home,74,74,74.5,41,0,0,103.5,0,300,0,300,,,,,,,,,,,74.5,41,1,,0,
2026-07-12,17:30:00,cool,compressorCoolStage1On,auto,Home,74,74,74.2,41,0,0,103.5,0,285,0,300,,,,,,,,,,,74.2,41,1,,0,
2026-07-12,17:35:00,cool,compressorCoolOff,auto,Home,74,74,74,41,0,0,103.5,0,0,0,30,,,,,,,,,,,74,41,1,,0,
2026-07-12,17:40:00,cool,compressorCoolOff,auto,Home,74,74,74.7,43,0,0,103.5,0,285,0,285,,,,,,,,,,,74.7,43,0,,0,
2026-07-12,17:45:00,cool,compressorCoolStage1On,auto,Home,74,74,74.6,42,0,0,103.5,0,300,0,300,,,,,,,,,,,74.6,42,0,,0,
2026-07-12,17:50:00,cool,compressorCoolStage1On,auto,Home,74,74,74.1,41,0,0,103.5,0,240,0,285,,,,,,,,,,,74.1,41,0,,0,
2026-07-12,17:55:00,cool,compressorCoolOff,auto,Home,74,74,74,42,0,0,103.5,0,15,0,15,,,,,,,,,,,74,42,0,,0,
2026-07-12,18:00:00,cool,compressorCoolStage1On,auto,Home,74,74,74.8,42,0,0,97.6,0,300,0,300,,,,,,,,,,,74.8,42,0,,0,
2026-07-12,18:05:00,cool,compressorCoolStage1On,auto,Home,74,74,74.6,41,0,0,97.6,0,300,0,300,,,,,,,,,,,74.6,41,0,,0,
2026-07-12,18:10:00,cool,compressorCoolStage1On,auto,Home,74,74,74.2,41,0,0,97.6,0,270,0,300,,,,,,,,,,,74.2,41,0,,0,
2026-07-12,18:15:00,cool,compressorCoolOff,auto,Home,74,74,74,41,0,0,97.6,0,0,0,15,,,,,,,,,,,74,41,0,,0,
2026-07-12,18:20:00,cool,compressorCoolOff,auto,Home,74,74,74.6,41,0,0,97.6,0,225,0,225,,,,,,,,,,,74.6,41,0,,0,
2026-07-12,18:25:00,cool,compressorCoolStage1On,auto,Home,74,74,74.6,41,0,0,97.6,0,300,0,300,,,,,,,,,,,74.6,41,0,,0,
2026-07-12,18:30:00,cool,compressorCoolStage1On,auto,Home,74,74,74.1,41,0,0,100,0,225,0,270,,,,,,,,,,,74.1,41,1,,0,
2026-07-12,18:35:00,cool,compressorCoolOff,auto,Home,74,74,74,41,0,0,100,0,0,0,0,,,,,,,,,,,74,41,1,,0,
2026-07-12,18:40:00,cool,compressorCoolStage1On,auto,Home,74,74,74.7,41,0,0,100,0,300,0,300,,,,,,,,,,,74.7,41,0,,0,
2026-07-12,18:45:00,cool,compressorCoolStage1On,auto,Home,74,74,74.5,40,0,0,100,0,300,0,300,,,,,,,,,,,74.5,40,1,,0,
2026-07-12,18:50:00,cool,compressorCoolStage1On,auto,Home,74,74,74,40,0,0,100,0,180,0,225,,,,,,,,,,,74,40,1,,0,
2026-07-12,18:55:00,cool,compressorCoolOff,auto,Home,74,74,74,41,0,0,100,0,0,0,0,,,,,,,,,,,74,41,0,,0,
2026-07-12,19:00:00,cool,compressorCoolStage1On,auto,Home,74,74,74.7,40,0,0,96.9,0,300,0,300,,,,,,,,,,,74.7,40,0,,0,
2026-07-12,19:05:00,cool,compressorCoolStage1On,auto,Home,74,74,74.4,40,0,0,96.9,0,300,0,300,,,,,,,,,,,74.4,40,0,,0,
2026-07-12,19:10:00,cool,compressorCoolStage1On,auto,Home,74,74,74,40,0,0,96.9,0,60,0,105,,,,,,,,,,,74,40,0,,0,
2026-07-12,19:15:00,cool,compressorCoolOff,auto,Home,74,74,74.4,41,0,0,96.9,0,135,0,135,,,,,,,,,,,74.4,41,0,,0,
2026-07-12,19:20:00,cool,compressorCoolStage1On,auto,Home,74,74,74.6,41,0,0,96.9,0,300,0,300,,,,,,,,,,,74.6,41,0,,0,
2026-07-12,19:25:00,cool,compressorCoolStage1On,auto,Home,74,74,74,41,0,0,96.9,0,150,0,195,,,,,,,,,,,74,41,0,,0,
2026-07-12,19:30:00,cool,compressorCoolOff,auto,Home,74,74,74.1,41,0,0,97.7,0,45,0,45,,,,,,,,,,,74.1,41,0,,0,
2026-07-12,19:35:00,cool,compressorCoolStage1On,auto,Home,74,74,74.7,41,0,0,97.7,0,300,0,300,,,,,,,,,,,74.7,41,0,,0,
2026-07-12,19:40:00,cool,compressorCoolStage1On,auto,Home,74,74,74.2,41,0,0,97.7,0,255,0,300,,,,,,,,,,,74.2,41,0,,0,
2026-07-12,19:45:00,cool,compressorCoolOff,auto,Home,74,74,73.8,41,0,0,97.7,0,0,0,0,,,,,,,,,,,73.8,41,0,,0,
2026-07-12,19:50:00,cool,compressorCoolOff,auto,Home,74,74,74.5,41,0,0,97.7,0,210,0,210,,,,,,,,,,,74.5,41,0,,0,
2026-07-12,19:55:00,cool,compressorCoolStage1On,auto,Home,74,74,74.5,41,0,0,97.7,0,300,0,300,,,,,,,,,,,74.5,41,0,,0,
2026-07-12,20:00:00,cool,compressorCoolStage1On,auto,Home,74,74,73.9,41,0,0,94.4,0,105,0,150,,,,,,,,,,,73.9,41,0,,0,
2026-07-12,20:05:00,cool,compressorCoolOff,auto,Home,74,74,74.1,41,0,0,94.4,0,180,0,180,,,,,,,,,,,74.1,41,0,,0,
2026-07-12,20:10:00,cool,compressorCoolStage1On,auto,Home,74,74,74,41,0,0,94.4,0,165,0,210,,,,,,,,,,,74,41,1,,0,
2026-07-12,20:15:00,cool,compressorCoolOff,auto,Home,74,74,74,42,0,0,94.4,0,135,0,135,,,,,,,,,,,74,42,1,,0,
2026-07-12,20:20:00,cool,compressorCoolStage1On,auto,Home,74,74,74.1,42,0,0,94.4,0,240,0,285,,,,,,,,,,,74.1,42,0,,0,
2026-07-12,20:25:00,cool,compressorCoolOff,auto,Home,74,74,74,42,0,0,94.4,0,60,0,60,,,,,,,,,,,74,42,0,,0,
2026-07-12,20:30:00,cool,compressorCoolStage1On,auto,Home,74,74,74.3,42,0,0,95.9,0,300,0,300,,,,,,,,,,,74.3,42,0,,0,
2026-07-12,20:35:00,cool,compressorCoolStage1On,auto,Home,74,74,73.9,41,0,0,95.9,0,75,0,120,,,,,,,,,,,73.9,41,0,,0,
2026-07-12,20:40:00,cool,compressorCoolOff,auto,Home,74,74,74.1,42,0,0,95.9,0,195,0,195,,,,,,,,,,,74.1,42,0,,0,
2026-07-12,20:45:00,cool,compressorCoolStage1On,auto,Home,74,74,74,42,0,0,95.9,0,135,0,180,,,,,,,,,,,74,42,0,,0,
2026-07-12,20:50:00,cool,compressorCoolOff,auto,Home,74,74,74.2,43,0,0,95.9,0,60,0,60,,,,,,,,,,,74.2,43,0,,0,
2026-07-12,20:55:00,cool,compressorCoolStage1On,auto,Home,74,74,74.6,42,0,0,95.9,0,300,0,300,,,,,,,,,,,74.6,42,0,,0,
2026-07-12,21:00:00,cool,compressorCoolStage1On,auto,Home,74,74,74,41,0,0,94.2,0,135,0,180,,,,,,,,,,,74,41,0,,0,
2026-07-12,21:05:00,cool,compressorCoolOff,auto,Home,74,74,73.9,41,0,0,94.2,0,0,0,0,,,,,,,,,,,73.9,41,0,,0,
2026-07-12,21:10:00,cool,compressorCoolOff,auto,Home,74,74,74.6,41,0,0,94.2,0,270,0,270,,,,,,,,,,,74.6,41,0,,0,
2026-07-12,21:15:00,cool,compressorCoolStage1On,auto,Home,74,74,74.3,40,0,0,94.2,0,300,0,300,,,,,,,,,,,74.3,40,0,,0,
2026-07-12,21:20:00,cool,compressorCoolOff,auto,Home,74,74,73.8,40,0,0,94.2,0,0,0,45,,,,,,,,,,,73.8,40,0,,0,
2026-07-12,21:25:00,cool,compressorCoolOff,auto,Home,74,74,74.2,41,0,0,94.2,0,270,0,270,,,,,,,,,,,74.2,41,0,,0,
2026-07-12,21:30:00,cool,compressorCoolStage1On,auto,Home,74,74,73.9,41,0,0,94.2,0,45,0,90,,,,,,,,,,,73.9,41,0,,0,
2026-07-12,21:35:00,cool,compressorCoolOff,auto,Home,74,74,74.2,42,0,0,94.2,0,255,0,255,,,,,,,,,,,74.2,42,1,,0,
2026-07-12,21:40:00,cool,compressorCoolStage1On,auto,Home,74,74,73.9,41,0,0,94.2,0,75,0,120,,,,,,,,,,,73.9,41,0,,0,
2026-07-12,21:45:00,cool,compressorCoolOff,auto,Home,74,74,74.1,41,0,0,94.2,0,195,0,195,,,,,,,,,,,74.1,41,1,,0,
2026-07-12,21:50:00,cool,compressorCoolStage1On,auto,Home,74,74,74,41,0,0,94.2,0,135,0,180,,,,,,,,,,,74,41,1,,0,
2026-07-12,21:55:00,cool,compressorCoolOff,hold,Home,72,72,73.9,42,0,0,94.2,0,165,0,165,,,,,,,,,,,73.9,42,1,,0,
2026-07-12,22:00:00,cool,compressorCoolStage1On,hold,Sleep,72,72,74.1,42,0,0,90.8,0,300,0,300,,,,,,,,,,,74.1,42,0,,0,
2026-07-12,22:05:00,cool,compressorCoolStage1On,hold,Sleep,72,72,73.8,40,0,0,90.8,0,300,0,300,,,,,,,,,,,73.8,40,0,,0,
2026-07-12,22:10:00,cool,compressorCoolStage1On,hold,Sleep,72,72,73.3,40,0,0,90.8,0,300,0,300,,,,,,,,,,,73.3,40,0,,0,
2026-07-12,22:15:00,cool,compressorCoolStage1On,hold,Sleep,72,72,73,40,0,0,90.8,0,300,0,300,,,,,,,,,,,73,40,0,,0,
2026-07-12,22:20:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.8,38,0,0,90.8,0,300,0,300,,,,,,,,0.1,,,73,38,0,,0,
2026-07-12,22:25:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.7,38,0,0,90.8,0,300,0,300,,,,,,,,0.2,,,72.9,38,0,,0,
2026-07-12,22:30:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.6,38,0,0,90.8,0,300,0,300,,,,,,,,0.2,,,72.8,38,0,,0,
2026-07-12,22:35:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.5,38,0,0,90.8,0,300,0,300,,,,,,,,0.2,,,72.7,38,0,,0,
2026-07-12,22:40:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.3,38,0,0,90.8,0,300,0,300,,,,,,,,0.2,,,72.6,38,0,,0,
2026-07-12,22:45:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.2,38,0,0,90.8,0,300,0,300,,,,,,,,0.2,,,72.4,38,0,,0,
2026-07-12,22:50:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.1,38,0,0,90.8,0,300,0,300,,,,,,,,0.2,,,72.3,38,0,,0,
2026-07-12,22:55:00,cool,compressorCoolStage1On,hold,Sleep,72,72,71.9,38,0,0,90.8,0,90,0,135,,,,,,,,0.1,,,72.1,38,1,,0,
2026-07-12,23:00:00,cool,compressorCoolOff,hold,Sleep,72,72,72.3,39,0,0,87.6,0,105,0,105,,,,,,,,,,,72.3,39,0,,0,
2026-07-12,23:05:00,cool,compressorCoolStage1On,hold,Sleep,72,72,73.3,40,0,0,87.6,0,300,0,300,,,,,,,,,,,73.3,40,0,,0,
2026-07-12,23:10:00,cool,compressorCoolStage1On,hold,Sleep,72,72,73.5,40,0,0,87.6,0,300,0,300,,,,,,,,,,,73.5,40,0,,0,
2026-07-12,23:15:00,cool,compressorCoolStage1On,hold,Sleep,72,72,73.2,39,0,0,87.6,0,300,0,300,,,,,,,,,,,73.2,39,0,,0,
2026-07-12,23:20:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.7,38,0,0,87.6,0,300,0,300,,,,,,,,0.2,,,72.9,38,0,,0,
2026-07-12,23:25:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.2,38,0,0,87.6,0,300,0,300,,,,,,,,0.2,,,72.5,38,0,,0,
2026-07-12,23:30:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72,38,0,0,87.8,0,225,0,270,,,,,,,,0.2,,,72.2,38,0,,0,
2026-07-12,23:35:00,cool,compressorCoolOff,hold,Sleep,72,72,71.9,39,0,0,87.8,0,0,0,0,,,,,,,,,,,72,39,0,,0,
2026-07-12,23:40:00,cool,compressorCoolOff,hold,Sleep,72,72,72.4,40,0,0,87.8,0,120,0,120,,,,,,,,,,,72.4,40,0,,0,
2026-07-12,23:45:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.9,39,0,0,87.8,0,300,0,300,,,,,,,,,,,72.9,39,0,,0,
2026-07-12,23:50:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.6,38,0,0,87.8,0,300,0,300,,,,,,,,0.2,,,72.8,38,0,,0,
2026-07-12,23:55:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.1,38,0,0,87.8,0,300,0,300,,,,,,,,0.3,,,72.5,38,0,,0,
2026-07-13,00:00:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.1,38,0,0,86.9,0,300,0,300,,,,,,,,0.4,,,72.5,38,0,,0,
2026-07-13,00:05:00,cool,compressorCoolStage1On,hold,Sleep,72,72,71.9,38,0,0,86.9,0,15,0,60,,,,,,,,0.3,,,72.2,38,0,,0,
2026-07-13,00:10:00,cool,compressorCoolOff,hold,Sleep,72,72,72,39,0,0,86.9,0,150,0,150,,,,,,,,,,,72,39,0,,0,
2026-07-13,00:15:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.4,39,0,0,86.9,0,300,0,300,,,,,,,,,,,72.4,39,0,,0,
2026-07-13,00:20:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.1,38,0,0,86.9,0,210,0,255,,,,,,,,0.3,,,72.4,38,0,,0,
2026-07-13,00:25:00,cool,compressorCoolOff,hold,Sleep,72,72,72.1,39,0,0,86.9,0,90,0,90,,,,,,,,0.1,,,72.2,39,0,,0,
2026-07-13,00:30:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.4,40,0,0,86.9,0,300,0,300,,,,,,,,,,,72.5,40,0,,0,
2026-07-13,00:35:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.3,39,0,0,86.9,0,300,0,300,,,,,,,,0.3,,,72.6,39,0,,0,
2026-07-13,00:40:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.2,39,0,0,86.9,0,300,0,300,,,,,,,,0.2,,,72.4,39,0,,0,
2026-07-13,00:45:00,cool,compressorCoolOff,hold,Sleep,72,72,71.9,38,0,0,86.9,0,0,0,45,,,,,,,,0.3,,,72.3,38,0,,0,
2026-07-13,00:50:00,cool,compressorCoolOff,hold,Sleep,72,72,72.1,39,0,0,86.9,0,0,0,0,,,,,,,,,,,72.1,39,0,,0,
2026-07-13,00:55:00,cool,compressorCoolOff,hold,Sleep,72,72,72.5,39,0,0,86.9,0,225,0,225,,,,,,,,0.1,,,72.6,39,0,,0,
2026-07-13,01:00:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.6,39,0,0,84.4,0,300,0,300,,,,,,,,0.3,,,72.9,39,0,,0,
2026-07-13,01:05:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.5,39,0,0,84.4,0,300,0,300,,,,,,,,0.1,,,72.7,39,0,,0,
2026-07-13,01:10:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.2,39,0,0,84.4,0,300,0,300,,,,,,,,0.1,,,72.4,39,0,,0,
2026-07-13,01:15:00,cool,compressorCoolStage1On,hold,Sleep,72,72,71.9,39,0,0,84.4,0,45,0,90,,,,,,,,0.1,,,72.1,39,0,,0,
2026-07-13,01:20:00,cool,compressorCoolOff,hold,Sleep,72,72,71.9,40,0,0,84.4,0,0,0,0,,,,,,,,,,,71.9,40,0,,0,
2026-07-13,01:25:00,cool,compressorCoolOff,hold,Sleep,72,72,72.4,40,0,0,84.4,0,0,0,0,,,,,,,,,,,72.4,40,1,,0,
2026-07-13,01:30:00,cool,compressorCoolOff,hold,Sleep,72,72,72.8,39,0,0,84.4,0,120,0,120,,,,,,,,0.2,,,73.1,39,0,,0,
2026-07-13,01:35:00,cool,compressorCoolStage1On,hold,Sleep,72,72,73.2,38,0,0,84.4,0,300,0,300,,,,,,,,0.2,,,73.4,38,0,,0,
2026-07-13,01:40:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.8,38,0,0,84.4,0,300,0,300,,,,,,,,0.5,,,73.3,38,0,,0,
2026-07-13,01:45:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.6,38,0,0,84.4,0,300,0,300,,,,,,,,0.4,,,73,38,0,,0,
2026-07-13,01:50:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.1,38,0,0,84.4,0,255,0,300,,,,,,,,0.4,,,72.6,38,0,,0,
2026-07-13,01:55:00,cool,compressorCoolOff,hold,Sleep,72,72,71.7,38,0,0,84.4,0,0,0,0,,,,,,,,0.3,,,72,38,0,,0,
2026-07-13,02:00:00,cool,compressorCoolOff,hold,Sleep,72,72,72,40,0,0,83.2,0,0,0,0,,,,,,,,,,,72,40,0,,0,
2026-07-13,02:05:00,cool,compressorCoolOff,hold,Sleep,72,72,72.5,39,0,0,83.2,0,0,0,0,,,,,,,,0.1,,,72.6,39,0,,0,
2026-07-13,02:10:00,cool,compressorCoolOff,hold,Sleep,72,72,73,39,0,0,83.2,0,195,0,195,,,,,,,,0.2,,,73.2,39,0,,0,
2026-07-13,02:15:00,cool,compressorCoolStage1On,hold,Sleep,72,72,73.1,38,0,0,83.2,0,300,0,300,,,,,,,,0.3,,,73.5,38,0,,0,
2026-07-13,02:20:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.7,38,0,0,83.2,0,300,0,300,,,,,,,,0.5,,,73.2,38,0,,0,
2026-07-13,02:25:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.4,38,0,0,83.2,0,300,0,300,,,,,,,,0.4,,,72.8,38,0,,0,
2026-07-13,02:30:00,cool,compressorCoolStage1On,hold,Sleep,72,72,71.9,38,0,0,85,0,150,0,195,,,,,,,,0.4,,,72.4,38,0,,0,
2026-07-13,02:35:00,cool,compressorCoolOff,hold,Sleep,72,72,71.6,39,0,0,85,0,0,0,0,,,,,,,,0.2,,,71.8,39,0,,0,
2026-07-13,02:40:00,cool,compressorCoolOff,hold,Sleep,72,72,72.1,40,0,0,85,0,0,0,0,,,,,,,,,,,72.1,40,0,,0,
2026-07-13,02:45:00,cool,compressorCoolOff,hold,Sleep,72,72,72.5,39,0,0,85,0,0,0,0,,,,,,,,0.2,,,72.7,39,0,,0,
2026-07-13,02:50:00,cool,compressorCoolOff,hold,Sleep,72,72,73,38,0,0,85,0,210,0,210,,,,,,,,0.2,,,73.2,38,0,,0,
2026-07-13,02:55:00,cool,compressorCoolStage1On,hold,Sleep,72,72,73,38,0,0,85,0,300,0,300,,,,,,,,0.4,,,73.4,38,0,,0,
2026-07-13,03:00:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.7,38,0,0,84.5,0,300,0,300,,,,,,,,0.5,,,73.2,38,0,,0,
2026-07-13,03:05:00,cool,compressorCoolStage1On,hold,Sleep,72,72,72.3,38,0,0,84.5,0,300,0,300,,,,,,,,0.4,,,72.8,38,0,,0,
2026-07-13,03:10:00,cool,compressorCoolStage1On,hold,Sleep,72,72,71.8,38,0,0,84.5,0,75,0,120,,,,,,,,0.3,,,72.2,38,0,,0,
2026-07-13,03:15:00,cool,compressorCoolOff,hold,Sleep,72,72,71.6,39,0,0,84.5,0,0,0,0,,,,,,,,0.1,,,71.8,39,0,,0,
2026-07-13,03:20:00,cool,compressorCoolOff,hold,Sleep,72,72,72.2,40,0,0,84.5,0,0,0,0,,,,,,,,,,,72.2,40,0,,0,
2026-07-13,03:25:00,cool,compressorCoolOff,hold,Sleep,72,72,72.4,39,0,0,84.5,0,0,0,0,,,,,,,,0.3,,,72.8,39,0,,0,
2026-07-13,03:30:00,cool,compressorCoolOff,hold,Sleep,72,72,73,38,0,0,84.5,0,240,0,240,,,,,,,,0.2,,,73.3,38,0,,0,
2026-07-13,03:35:00,cool,compressorCoolStage1On,hold,Sleep,72,72,73,38,0,0,84.5,0,300,0,300,,,,,,,,0.4,,,73.4,38,0,,0,
